,subject,predicate,object
122707,PIMECROLIMUS,inhibits,FKBP1A
122711,PHENACEMIDE,inhibits,SCN2A
122712,SONOLISIB,inhibits,PIK3R5
122722,TIMOLOL,inhibits,ADRB1
122728,BLU-9931,inhibits,FGFR4
122729,VRT-043198,inhibits,CASP4
122738,AZD-7624,inhibits,MAPK14
122739,ADENOSINE-3'-5'-BISPHOSPHATE,inhibits,P2RY1
122740,CETUXIMAB,inhibits,EGFR
122741,FELBAMATE,inhibits,GRIN2D
122755,PRILOCAINE HYDROCHLORIDE,inhibits,SCN3A
122758,MRS923,inhibits,ADORA2A
122759,PRILOCAINE HYDROCHLORIDE,inhibits,SCN9A
122760,OSI-027,inhibits,MLST8
122778,CABOZANTINIB,inhibits,MET
122784,KW-2449,inhibits,FLT3
122787,ILORASERTIB,inhibits,YES1
122800,COMPOUND 66 [PMID: 19788238],inhibits,EPHA1
122803,IDELALISIB,inhibits,PIK3CG
122808,ILOMASTAT,inhibits,MMP12
122809,PF-06840003,inhibits,IDO1
122810,NVS-1,inhibits,CECR2
122811,CLOMIPHENE,inhibits,ESR1
122826,K185,inhibits,MTNR1B
122829,COMPOUND 38 [PMID: 20817473],inhibits,AURKB
122847,BRIVANIB ALANINATE,inhibits,FLT1
122849,LY382884,inhibits,GRIK1
122850,YM44778,inhibits,TACR2
122853,PAK-104P,inhibits,ABCC2
122855,MUSCARINIC TOXIN 1,inhibits,CHRM4
122861,PLINABULIN,inhibits,TUBB4B
122862,RG-7666,inhibits,PIK3R3
122865,PRN694,inhibits,BLK
122867,PANCURONIUM BROMIDE,inhibits,CHRNB1
122873,AMINOGUANIDINE,inhibits,NOS2
122878,(S)-DIMETINDENE,inhibits,HRH1
122881,MK-8033,inhibits,MST1R
122884,ETARACIZUMAB,inhibits,ITGAV
122890,RG-7376,inhibits,RAF1
122893,BAY80-6946,inhibits,PIK3R4
122898,PMBA,inhibits,GLRA2
122900,REGORAFENIB,inhibits,FGFR2
122918,BAY80-6946,inhibits,PIK3R5
122922,NERISPIRDINE,inhibits,KCNH5
122923,PI-103,inhibits,PIK3R3
122926,HU-308,inhibits,GLRA3
122928,ABCIXIMAB,inhibits,ITGA2B
122939,ENOKIZUMAB,inhibits,IL9
122950,CORTISTATIN A,inhibits,CDK19
122951,NV-128,inhibits,NDUFA6
122952,CLOPIDOGREL (ACTIVE METABOLITE),inhibits,P2RY12
122964,PRILOCAINE HYDROCHLORIDE,inhibits,SCN4A
122965,ESMIRTAZAPINE MALEATE,inhibits,ADRA2C
122970,IBRUTINIB,inhibits,BTK
122971,SB-431542,inhibits,TGFBR1
122972,BORTEZOMIB,inhibits,ADRM1
122977,(HYDROXYMETHYLPHENYL)AGOMELATINE,inhibits,MTNR1B
122981,ORPHENADRINE CITRATE,inhibits,SCN5A
122993,SB 206553,inhibits,HTR2C
122994,AT-13148,inhibits,MAPKAPK2
122995,SAR7334,inhibits,TRPC3
122996,ASENAPINE,inhibits,HRH1
123003,CILOBRADINE,inhibits,HCN4
123008,BAY-524,inhibits,BUB1
123009,"[(CH2NH)4,5]SECRETIN",inhibits,SCTR
123010,DORZOLAMIDE,inhibits,CA1
123011,Epitinib,inhibits,EGFR
123018,CATEQUENTINIB,inhibits,FLT4
123028,CYCLIZINE,inhibits,HRH1
123038,BAY80-6946,inhibits,PIK3CB
123041,COMPOUND 10B [PMID: 26222319],inhibits,PARP1
123050,ILLUDALIC ACID,inhibits,PTPRF
123052,BIRINAPANT,inhibits,BIRC2
123054,METHOCTRAMINE,inhibits,CHRM2
123056,DSP-2230,inhibits,SCN9A
123080,BLU-9931,inhibits,FGFR1
123083,BUPIVACAINE,inhibits,SCN5A
123088,PLX-3397,inhibits,KIT
123091,REGN421,inhibits,NOTCH2
123092,XL-765,inhibits,PIK3C2A
123093,COMPOUND 5A [PMID: 31287314],inhibits,CA1
123094,COMPOUND 29 [PMID: 31934767],inhibits,CSF1R
123095,ALTIRATINIB,inhibits,TEK
123108,METHYLERGONOVINE,inhibits,HTR1F
123114,BX-912,inhibits,KDR
123116,RG3487,inhibits,HTR3D
123117,[L-TYR8]CYN 154806,inhibits,SSTR2
123121,KINASE INHIBITOR 2 [PMID: 30199702],inhibits,CDK5
123128,GSK-690693,inhibits,PRKACG
123131,ITACITINIB,inhibits,JAK1
123133,PONATINIB,inhibits,FGFR3
123144,FLUOROURACIL,inhibits,TYMS
123148,RO330-0802/001,inhibits,CCR3
123151,SGC2085,inhibits,CARM1
123156,TIVOZANIB,inhibits,FLT1
123161,FLUFENAMIC ACID,inhibits,ANO1
123168,PACRITINIB,inhibits,JAK1
123191,QUISQUALATE,inhibits,SLC7A11
123194,SELINEXOR,inhibits,XPO1
123199,BORTEZOMIB,inhibits,PSMA7
123210,VILDAGLIPTIN,inhibits,DPP4
123214,RISPERIDONE,inhibits,ADRA1B
123221,AS703569,inhibits,BTK
123229,QUETIAPINE,inhibits,DRD2
123234,TIOTROPIUM,inhibits,CHRM3
123238,SILTUXIMAB,inhibits,IL6
123241,MICONAZOLE,inhibits,TRPM2
123244,MARIMASTAT,inhibits,MMP1
123246,"COMPOUND 13 [CHEN ET AL., 2016]",inhibits,DOT1L
123247,AG-13958,inhibits,FLT4
123250,KDM5 INHIBITOR N71,inhibits,KDM5A
123254,RUPATADINE,inhibits,PTAFR
123262,PROCAINE,inhibits,RYR1
123265,TADALAFIL,inhibits,PDE11A
123274,TALADEGIB,inhibits,SMO
123277,AG 112,inhibits,EGFR
123287,ROLAPITANT HYDROCHLORIDE,inhibits,SPR
123291,AMINOPURVALANOL A,inhibits,CDK1
123299,PENTOXIFYLLINE,inhibits,PDE8A
123300,(+)-TRANS-H2-PAT,inhibits,HRH1
123305,ZIPRASIDONE,inhibits,HRH1
123312,APC-100,inhibits,AR
123317,M15,inhibits,GALR3
123326,ORANTINIB,inhibits,FLT1
123336,OMIPALISIB,inhibits,PIK3R1
123345,TOLBUTAMIDE,inhibits,KCNJ11
123353,VINCRISTINE SULFATE,inhibits,TUBB6
123357,METFORMIN HYDROCHLORIDE,inhibits,NDUFS6
123359,CA2+,inhibits,GJA1
123372,TAK-733,inhibits,MAP2K2
123373,TEZAMPANEL,inhibits,GRIK2
123379,DSP-2230,inhibits,SCN10A
123380,VORUCICLIB,inhibits,DYRK1B
123387,DEXMETHYLPHENIDATE HYDROCHLORIDE,inhibits,NAT1
123388,GSK690693,inhibits,PRKACA
123394,BIRINAPANT,inhibits,BIRC3
123397,SERTINDOLE,inhibits,DRD2
123402,CAL,inhibits,PTHLH
123409,DACOMITINIB,inhibits,ERBB2
123421,EGIS-7625,inhibits,HTR2B
123431,COMPOUND 12  [PMID: 12014956],inhibits,GGPS1
123432,SKI II,inhibits,DEGS1
123434,(+)-BUTACLAMOL,inhibits,HTR2A
123435,GDC-0152,inhibits,BIRC2
123440,MF 498,inhibits,PTGER4
123459,TAS-115,inhibits,KDR
123488,(7S)-HYDROXYL-STAUROSPORINE,inhibits,PRKCA
123498,CD2+,inhibits,TRPV6
123499,METFORMIN HYDROCHLORIDE,inhibits,NDUFC1
123504,ZOTEPINE,inhibits,SLC6A2
123505,PWT33597,inhibits,PIK3C2G
123507,THRX160209,inhibits,CHRM2
123509,BEVACIZUMAB,inhibits,VEGFA
123513,AEE788,inhibits,EGFR
123520,SB 258719,inhibits,HTR7
123530,NIK INHIBITOR 12F,inhibits,MAP3K14
123531,FLAVOXATE HYDROCHLORIDE,inhibits,PDE8A
123539,EDROPHONIUM,inhibits,ACHE
123560,OBINUTUZUMAB,inhibits,MS4A1
123570,FRESOLIMUMAB,inhibits,TGFB2
123571,NINTEDANIB ESYLATE,inhibits,FGFR2
123572,GLYBURIDE,inhibits,ABCC8
123573,COMPOUND 10A [PMID: 31283223],inhibits,TLR7
123583,GUANIDINE HYDROCHLORIDE,inhibits,KCNA2
123586,COMPOUND 20 [PMID: 30998356],inhibits,LTK
123601,PROPARACAINE HYDROCHLORIDE,inhibits,SCN1A
123604,ULOCUPLUMAB,inhibits,CXCR4
123605,IN-3,inhibits,GNRHR
123617,RISEDRONATE,inhibits,FDPS
123622,PF-04691502,inhibits,PIK3CA
123624,S-237648,inhibits,NPY5R
123628,GSK-3BETA INHIBITOR VIII,inhibits,GSK3B
123632,NINTEDANIB,inhibits,FGFR1
123634,ORTERONEL,inhibits,CYP17A1
123636,APETX2,inhibits,ASIC3
123637,TENALISIB,inhibits,PIK3CG
123640,IMATINIB MESYLATE,inhibits,ABL1
123656,SELICICLIB,inhibits,CDK5
123658,A1120,inhibits,RBP4
123663,NDT9520492,inhibits,C5AR1
123665,COMPOUND 5M [PMID: 20483621],inhibits,BMP2K
123673,BORTEZOMIB,inhibits,PSMB2
123674,ACETYLDIGITOXIN,inhibits,ATP1A1
123682,LIQUIRITIGENIN,inhibits,TRPM3
123693,GSK1070916,inhibits,AURKB
123694,DIPYRIDAMOLE,inhibits,PDE8B
123705,HESPERADIN,inhibits,EPHA5
123720,RO 4929097,inhibits,PSEN1
123722,DAROTROPIUM BROMIDE,inhibits,CHRM1
123723,ESLICARBAZEPINE,inhibits,SCN5A
123737,CDK4 INHIBITOR III,inhibits,CDK4
123755,FILGOTINIB,inhibits,JAK1
123762,CDK4 INHIBITOR II,inhibits,CDK2
123771,DICHLORPHENAMIDE,inhibits,CA4
123772,NERATINIB,inhibits,EGFR
123776,CYAMEMAZINE,inhibits,HTR1A
123779,CY3B-TELENZEPINE,inhibits,CHRM1
123783,Poziotinib,inhibits,ERBB4
123785,A192621,inhibits,EDNRB
123792,BAY80-6946,inhibits,PIK3R4
123801,DACTOLISIB,inhibits,PIK3CA
123804,VANDETANIB,inhibits,ERBB4
123808,ACETAZOLAMIDE SODIUM,inhibits,CA2
123811,CRIZOTINIB,inhibits,ALK
123813,MSX-2,inhibits,ADORA2A
123815,COMPOUND 6 [PMID: 17948018],inhibits,UCHL3
123817,AZD-8186,inhibits,PIK3CD
123828,REACTIVE BLUE-2,inhibits,P2RY6
123839,AZD 8055,inhibits,MTOR
123844,TACEDINALINE,inhibits,HDAC1
123849,METFORMIN HYDROCHLORIDE,inhibits,NDUFA6
123857,AZD6244,inhibits,MAP2K2
123858,FK-228,inhibits,HDAC3
123872,COMPOUND 14 [PMID: 23634668],inhibits,METAP1
123898,PWT-33579,inhibits,MTOR
123901,DIPYRIDAMOLE,inhibits,PDE8B
123903,ROMIDEPSIN,inhibits,HDAC3
123906,"[(3-PH-PR6), HIS7,D-ALA11,D-PRO13,Ψ13-14),PHE14]BOMBESIN-(6-14)",inhibits,GRPR
123910,RESEQUINIL,inhibits,GABRA6
123911,URACIL 20,inhibits,CASP5
123915,SOPHORETIN,inhibits,PKN1
123921,TERGURIDE,inhibits,DRD4
123925,VINBLASTINE SULFATE,inhibits,TUBA3E
123938,OPROZOMIB,inhibits,PSMB5
123939,CDK2 INHIBITOR IV,inhibits,CDK4
123940,LITHOCHOLYLCHOLINE,inhibits,CHRM4
123944,ARQ-087,inhibits,FGFR2
123946,5H3'FPE,inhibits,CYP1A2
123948,BORTEZOMIB,inhibits,PSMC1
123964,"L-741,626",inhibits,HTR2B
123966,AMISULPRIDE,inhibits,DRD2
123970,BMS-599626,inhibits,ERBB4
123975,COMPOUND 38 [PMID: 24915291],inhibits,TXK
123977,HESPERADIN,inhibits,RPS6KA5
123979,(S)-FLUROCARAZOLOL,inhibits,HTR1A
123981,COMPOUND 17 [PMID: 23642479],inhibits,CLK4
123987,PKI-587,inhibits,PIK3CB
123988,SF1126,inhibits,PIK3C2A
123991,HESPERADIN,inhibits,PRKAA2
123992,CISATRACURIUM BESYLATE,inhibits,CHRNE
124006,PX-866,inhibits,PIK3CA
124015,SAR7334,inhibits,TRPC6
124017,"COMPOUND 5 [TOMASSI ET AL., 2020]",inhibits,PARP2
124019,PKI-587,inhibits,PIK3R5
124021,ROPIVACAINE HYDROCHLORIDE,inhibits,SCN8A
124024,PRINOMASTAT,inhibits,MMP13
124027,ETIDOCAINE HYDROCHLORIDE,inhibits,SCN11A
124035,ETHOSUXIMIDE,inhibits,CACNA1H
124049,TRAM-34,inhibits,KCNN4
124050,HESPERADIN,inhibits,STK10
124055,BMS-863233,inhibits,CDC7
124056,CHIR-99021,inhibits,GSK3A
124060,TOZASERTIB,inhibits,AURKC
124068,TOPIRAMATE,inhibits,SCN11A
124070,CERIVASTATIN SODIUM,inhibits,HMGCR
124082,SOPHORETIN,inhibits,PIK3CA
124084,CYC116,inhibits,AURKA
124087,ORPHENADRINE (CHLORIDE),inhibits,SCN9A
124091,LGX818,inhibits,BRAF
124093,MACITENTAN,inhibits,EDNRA
124096,BLONANSERIN,inhibits,HTR2A
124097,[125I]Α-BUNGAROTOXIN,inhibits,CHRNA9
124123,M35,inhibits,GALR1
124126,CHLORTHALIDONE,inhibits,CA4
124127,RIVASTIGMINE TARTRATE,inhibits,ACHE
124129,SR-13668,inhibits,AKT1
124131,BELIZATINIB,inhibits,LCK
124136,AZIDOPINE,inhibits,CACNA1D
124143,BENDROFLUMETHIAZIDE,inhibits,SLC12A3
124144,VIRAL MACROPHAGE INFLAMMATORY PROTEIN-II,inhibits,CXCR4
124151,AXITINIB,inhibits,FLT4
124153,BIM 23454,inhibits,SSTR3
124157,ISOSAKURANETIN,inhibits,TRPM3
124168,OCTANOL,inhibits,GJA1
124177,BX 471,inhibits,CCR1
124180,LY377604,inhibits,ADRB2
124181,ROMIDEPSIN,inhibits,HDAC11
124190,7-BIA,inhibits,PTPRD
124195,DOXYCYCLINE HYDRATE,inhibits,MMP1
124197,METOCURINE IODIDE,inhibits,CHRNB1
124209,TOPIRAMATE,inhibits,CA2
124210,BRODALUMAB,inhibits,IL17RA
124215,PF-05019702,inhibits,PGR
124228,EP4A,inhibits,PTGER4
124234,HSD1590,inhibits,ROCK2
124240,COMPOUND 16 [PMID: 17480064],inhibits,MAPKAPK3
124244,[3H]ZM 241385,inhibits,ADORA2A
124253,CHLOROTHIAZIDE,inhibits,SLC12A3
124257,1-NAPHTHYLPIPERAZINE,inhibits,HTR2B
124260,CA2+,inhibits,GJB3
124266,LLY-507,inhibits,SMYD2
124272,DASOLAMPANEL,inhibits,GRIA3
124278,BMS-777607,inhibits,TYRO3
124282,BAY80-6946,inhibits,PIK3CD
124285,COMPOUND 66 [PMID: 19788238],inhibits,EPHA7
124299,ITOLIZUMAB,inhibits,CD6
124308,IPILIMUMAB,inhibits,CTLA4
124320,CERITINIB,inhibits,INSR
124322,VELIPARIB,inhibits,PARP1
124336,IMATINIB,inhibits,KIT
124338,OXYPHENONIUM BROMIDE,inhibits,CHRM3
124346,ONARTUZUMAB,inhibits,MET
124349,MK-3697,inhibits,HCRTR1
124353,BRIVANIB,inhibits,FLT4
124357,LANADELUMAB,inhibits,KLKB1
124362,GSMTX-4,inhibits,TRPC6
124365,SODIUM PHENYLBUTYRATE,inhibits,HDAC4
124372,BENSERAZIDE,inhibits,DDC
124376,LINIFANIB,inhibits,CDK19
124379,DIOCTANOYLGLYCEROL PYROPHOSPHATE,inhibits,LPAR1
124384,PURVALANOL B,inhibits,CDK2
124386,L-748337,inhibits,ADRB3
124389,U3-1287,inhibits,ERBB3
124390,EPPTB,inhibits,TAAR1
124393,NV-128,inhibits,NDUFA7
124398,SSR 146977,inhibits,TACR3
124399,ML355,inhibits,ALOX12
124400,IXAZOMIB CITRATE,inhibits,PSMD8
124401,RGB-286638,inhibits,CDK3
124404,NBI27914,inhibits,CRHR1
124405,GUGGULSTERONE,inhibits,NR1H4
124416,TPMPA,inhibits,GABRR3
124417,PF-8380,inhibits,ENPP2
124430,IXAZOMIB CITRATE,inhibits,PSMB9
124434,XL999,inhibits,SRC
124438,CARBENOXOLONE,inhibits,GJB2
124440,ANTI-BRP-LPA,inhibits,LPAR1
124446,DAMINOZIDE,inhibits,KDM2A
124448,IRX4310,inhibits,RARB
124457,VER-246608,inhibits,PDK4
124462,COMPOUND 2 [PMID: 22560567],inhibits,PIM1
124466,LENVATINIB,inhibits,KDR
124467,SOPHORETIN,inhibits,PIK3CD
124468,CP-1,inhibits,HCRTR1
124484,GSK-1838705A,inhibits,ALK
124492,SB-747651A,inhibits,RPS6KA5
124500,SOPHORETIN,inhibits,PIK3R1
124501,SAMIDORPHAN,inhibits,OPRM1
124502,Puquitinib,inhibits,PIK3CD
124505,CGS 15943,inhibits,ADORA1
124515,SELATINIB,inhibits,EGFR
124520,CHLORPHENIRAMINE,inhibits,HRH1
124522,TG100-801,inhibits,LYN
124525,SULINDAC,inhibits,PTGS2
124530,COMPOUND 31 [PMID: 20936789],inhibits,NEK2
124542,CATEQUENTINIB,inhibits,FGFR1
124548,SAPANISERTIB,inhibits,PIK3CA
124554,VOXTALISIB,inhibits,PIK3R5
124555,TONAPOFYLLINE,inhibits,ADORA2A
124563,JNJ-5207787,inhibits,NPY2R
124583,INCB28060,inhibits,MET
124584,SORAFENIB TOSYLATE,inhibits,BRAF
124589,PLINABULIN,inhibits,TUBB1
124591,VORINOSTAT,inhibits,HDAC1
124598,NAVARIXIN,inhibits,CXCR1
124608,NILOTINIB,inhibits,KIT
124618,ROLOFYLLINE,inhibits,ADORA3
124625,COMPOUND 36 [PMID: 21958547],inhibits,SRC
124632,[3H]-ALMOREXANT,inhibits,HCRTR2
124639,APITOLISIB,inhibits,PIK3CB
124642,SU-014813,inhibits,FLT1
124650,PICROTOXIN,inhibits,GLRA1
124656,COBIMETINIB FUMARATE,inhibits,MAP2K1
124657,BKM120,inhibits,PIK3C2B
124658,EVEROLIMUS,inhibits,AKT2
124659,RALFINAMIDE,inhibits,SCN1A
124665,MEFLOQUINE,inhibits,ADORA2A
124675,PI-103,inhibits,PRKDC
124676,ISOXAZOLE AZEPINE COMPOUND 3,inhibits,BRD4
124678,NORTRIPTYLINE HYDROCHLORIDE,inhibits,HTT
124679,CNS-5161,inhibits,GRIN2A
124681,AMG 102,inhibits,HGF
124683,EXAMPLE 3 [WO2016196840A1],inhibits,BTK
124688,COMPOUND 4I [PMID: 2296036],inhibits,HMGCR
124692,BV-6,inhibits,BIRC2
124701,PF-562271,inhibits,FLT3
124707,ROFLUMILAST,inhibits,PDE4B
124710,TANDUTINIB,inhibits,FLT3
124711,FELBAMATE,inhibits,GRIN2C
124715,HESPERADIN,inhibits,IGF1R
124720,COMPOUND 22 [PMID: 21823616],inhibits,ILK
124721,CHLORTHALIDONE,inhibits,CA1
124724,PONATINIB,inhibits,RET
124730,RIPK3 INHIBITOR 18,inhibits,EPHA5
124739,EMICERFONT,inhibits,CRHR1
124744,IGN523,inhibits,SLC3A2
124750,SELPERCATINIB,inhibits,RET
124752,"COMPOUND 1 [CRUZ-LÓPEZ ET AL., 2019]",inhibits,FLT3
124757,SUNITINIB,inhibits,FLT1
124760,VECURONIUM BROMIDE,inhibits,CHRND
124762,ALECTINIB,inhibits,ALK
124764,ML315,inhibits,CLK2
124770,ENMD-981693,inhibits,BLK
124778,ECHOTHIOPHATE,inhibits,ACHE
124780,XL-281,inhibits,BRAF
124782,LENVATINIB,inhibits,FLT4
124783,NAFAMOSTAT,inhibits,TMPRSS2
124788,METHYSERGIDE,inhibits,HTR1F
124791,CLODRONIC ACID,inhibits,SLC17A9
124793,PI-103,inhibits,PIK3CB
124801,S 17092,inhibits,PREP
124802,[3H]GABAZINE,inhibits,GABRA5
124805,LEVOBETAXOLOL,inhibits,ADRB2
124807,FEZOLINETANT,inhibits,TACR3
124811,ZIPRASIDONE HYDROCHLORIDE,inhibits,HTR2A
124814,METHIOTHEPIN,inhibits,HTR7
124817,CM-082,inhibits,KIT
124823,R116031,inhibits,TACR1
124826,PKR-A,inhibits,PROKR2
124827,GIVINOSTAT,inhibits,HDAC2
124828,NELOTANSERIN,inhibits,HTR2A
124836,COMPOUND 6J [PMID: 27219676],inhibits,DDR1
124847,PCA 4248,inhibits,PTAFR
124868,BMS-561392,inhibits,ADAM17
124869,SR2640,inhibits,CYSLTR1
124873,FLUSPIRILENE,inhibits,HTR1A
124875,CBS-3595,inhibits,MAPK14
124882,HSTX1[R14A],inhibits,KCNA3
124886,AZD4205,inhibits,JAK2
124887,ARRY380,inhibits,ERBB2
124888,SOTAGLIFLOZIN,inhibits,SLC5A2
124889,[3H]SB-674042,inhibits,HCRTR2
124902,METOPROLOL TARTRATE,inhibits,ADRB1
124909,PIBOSEROD,inhibits,HTR4
124912,AM-6120,inhibits,SCN9A
124915,5-HYDROXYTRYPTAMINE,inhibits,SLC36A1
124916,RY796,inhibits,KCNB1
124917,DESIPRAMINE,inhibits,SLC6A2
124919,FULVESTRANT,inhibits,ESR1
124923,LY 294002,inhibits,BRD3
124924,METFORMIN HYDROCHLORIDE,inhibits,MT-ND1
124928,DALFAMPRIDINE,inhibits,KCNC1
124931,TROSPIUM CHLORIDE,inhibits,CHRM3
124932,GSK2636771,inhibits,PIK3C3
124951,BI-1950,inhibits,ITGAL
124954,PBF-509,inhibits,ADORA2A
124957,CARFILZOMIB,inhibits,PSME4
124960,CHLOROTHIAZIDE SODIUM,inhibits,SLC12A3
124964,STK16-IN-1,inhibits,STK16
124965,RIPK1 INHIBITOR 22B,inhibits,FLT4
124966,BUPROPION HYDROBROMIDE,inhibits,SLC6A3
124967,MASITINIB,inhibits,PDGFRA
124972,IRAMPANEL,inhibits,SCN11A
124990,ILORASERTIB,inhibits,CSF1R
125002,NVP-2,inhibits,CDK9
125010,ENTINOSTAT,inhibits,HDAC8
125014,LY-3023414,inhibits,PIK3R1
125019,CRIZOTINIB,inhibits,MET
125029,LEVOBUNOLOL HYDROCHLORIDE,inhibits,ADRB2
125036,MITOTANE,inhibits,CYP11A1
125037,ACEBUTOLOL,inhibits,ADRB1
125038,GUANIDINE HYDROCHLORIDE,inhibits,KCNG3
125050,TELMISARTAN,inhibits,AGTR1
125056,LENVATINIB MESYLATE,inhibits,FLT4
125057,SB 207710,inhibits,HTR7
125063,BORTEZOMIB,inhibits,PSMA1
125071,ENTINOSTAT,inhibits,HDAC2
125080,EMD638683,inhibits,SGK1
125081,DENOSUMAB,inhibits,TNFSF11
125088,DARAPLADIB,inhibits,PLA2G7
125094,COMPOUND 32 [PMID: 20471253],inhibits,ROCK2
125119,SAPANISERTIB,inhibits,PIK3CD
125132,COMPOUND 3L [PMID: 30637955],inhibits,BACE2
125145,TOLBUTAMIDE,inhibits,KCNJ11
125147,EMICIZUMAB,inhibits,F9
125148,ELZASONAN HYDROCHLORIDE,inhibits,HTR1D
125154,PROPANTHELINE,inhibits,CHRM3
125156,SOPHORETIN,inhibits,PIK3CG
125159,COMPOUND 17 [PMID: 23570514],inhibits,SIRT3
125165,LCL161,inhibits,BIRC2
125183,N-METHYL-PHE-LYS-PRO-D-CHA-TRP-D-ARG-CO2H,inhibits,C5AR1
125185,METFORMIN HYDROCHLORIDE,inhibits,NDUFB6
125189,CORTISTATIN A,inhibits,ROCK2
125191,LASW1393,inhibits,TYK2
125198,COMPOUND 33 [PMID: 32003991],inhibits,CTSD
125203,1058137-23-7,inhibits,FLT4
125210,CGP37849,inhibits,GRIN2C
125215,RGB-286638,inhibits,CDK9
125219,AST2818,inhibits,EGFR
125222,SELETALISIB,inhibits,PIK3CG
125224,COPANLISIB,inhibits,PIK3CD
125225,GANDOTINIB,inhibits,JAK2
125242,SODIUM PHENYLBUTYRATE,inhibits,HDAC1
125245,MRTX849,inhibits,KRAS
125246,GSK-J1,inhibits,KDM5C
125249,LUCITANIB,inhibits,RET
125251,NC1,inhibits,PTPN22
125256,INDIBULIN,inhibits,TUBB1
125257,ERIBULIN MESYLATE,inhibits,TUBB6
125264,INDOMETHACIN,inhibits,PTGS1
125268,BGJ398,inhibits,PIK3CG
125269,PD 0325901,inhibits,MAP2K3
125270,SB-649868,inhibits,HCRTR2
125272,SERTRALINE,inhibits,SLC6A4
125274,TIMOLOL MALEATE,inhibits,ADRB2
125275,LOXAPINE SUCCINATE,inhibits,DRD2
125279,OBATOCLAX MESYLATE,inhibits,BCL2
125283,RS-25344,inhibits,PDE4D
125287,TBPS,inhibits,GABRA1
125288,PHA-793887,inhibits,CDK20
125294,PELITINIB,inhibits,ERBB4
125298,CHLORPROMAZINE,inhibits,DRD3
125301,AMLEXANOX,inhibits,TBK1
125309,BAY-1125976,inhibits,AKT2
125311,SPIPERONE,inhibits,DRD5
125314,CEP-11981,inhibits,BLK
125320,IXAZOMIB CITRATE,inhibits,PSMB2
125329,FLURBIPROFEN,inhibits,PTGS2
125331,BENZYLSERINE,inhibits,SLC1A5
125341,MILCICLIB,inhibits,NTRK1
125342,COMPOUND 66 [PMID: 21802293],inhibits,SRMS
125353,METERGOLINE,inhibits,HTR1D
125365,DOVITINIB,inhibits,EGFR
125370,LEVORPHANOL,inhibits,GRIN2C
125371,PELITINIB,inhibits,EGFR
125376,COMPOUND 31 [PMID: 17963374],inhibits,FDPS
125378,LY320954,inhibits,HTR2A
125382,TRIFLUOPERAZINE,inhibits,DRD2
125383,GDC-0068,inhibits,AKT2
125398,FLUTAMIDE,inhibits,AR
125399,CDK INHIBITOR 4.35,inhibits,CDK9
125400,DIPYRIDAMOLE,inhibits,PDE1C
125403,VANDETANIB,inhibits,ERBB2
125405,BRIVANIB,inhibits,FGFR1
125406,SB-85635,inhibits,MAPK14
125410,QUINIDINE SULFATE,inhibits,SCN8A
125411,OTENZEPAD,inhibits,CHRM1
125413,METOLAZONE,inhibits,SLC12A3
125417,PI-103,inhibits,PIK3CB
125422,COMPOUND 7 [PMID: 31955578],inhibits,PIK3CA
125438,TRV027,inhibits,AGTR1
125450,PROCAINAMIDE HYDROCHLORIDE,inhibits,SCN10A
125452,ICOTINIB,inhibits,EGFR
125462,TANESPIMYCIN,inhibits,HSP90AA2P
125463,COLCHICINE,inhibits,BRD4
125468,CARFILZOMIB,inhibits,PSMC1P1
125471,IXABEPILONE,inhibits,TUBA3D
125477,"INHIBITOR 1 [COLOMBO ET AL., 2012]",inhibits,TMPRSS6
125491,FG-3019,inhibits,CCN2
125504,ABT-888,inhibits,PARP1
125505,PENTOXIFYLLINE,inhibits,PDE4C
125507,EG01377,inhibits,NRP1
125509,BRENTUXIMAB VEDOTIN,inhibits,TUBA1A
125523,PAZOPANIB,inhibits,PDGFRA
125525,CHLORPROMAZINE,inhibits,HTR7
125531,PRATOSARTAN,inhibits,SLC22A8
125534,AZD6482,inhibits,PIK3CB
125538,PRILOCAINE,inhibits,SCN7A
125541,FLUPHENAZINE HYDROCHLORIDE,inhibits,DRD2
125545,DOVITINIB,inhibits,FGFR2
125548,TEDISAMIL,inhibits,KCNA5
125557,TRIPLE MODULATOR 10 [PMID: 29878767],inhibits,CYSLTR1
125568,MM-111,inhibits,ERBB3
125571,[18F]SPA-RQ,inhibits,TACR1
125580,BRIVANIB,inhibits,KDR
125585,PREXASERTIB,inhibits,RPS6KA1
125603,TETRAETHYLAMMONIUM,inhibits,KCNA7
125605,BEGACESTAT,inhibits,AD5
125610,ALOISINE,inhibits,CDK2
125611,AST-487,inhibits,RET
125615,LOVASTATIN,inhibits,HMGCR
125616,BAY869766,inhibits,MAP2K2
125623,OXCARBAZEPINE,inhibits,SCN7A
125627,PYR10,inhibits,TRPC3
125629,CAL-263,inhibits,PIK3CG
125655,ARD-266,inhibits,AR
125657,COMPOUND T.14,inhibits,KDR
125667,3-BROMO-7NI,inhibits,NOS1
125674,TAK-659,inhibits,SYK
125680,RIBOCICLIB,inhibits,CDK6
125681,FLUMATINIB,inhibits,ABL1
125684,4SC-203,inhibits,FLT1
125685,MRS1754,inhibits,ADORA2A
125696,FUTIBATINIB,inhibits,FGFR3
125702,ERGOLOID MESYLATES,inhibits,ADRA2C
125710,HALOPERIDOL,inhibits,HTR2A
125711,MASITINIB,inhibits,PDGFRB
125719,WB 4101,inhibits,ADRA2C
