,subject,predicate,object
50692,CTNNB1,stimulates,LDB1
50694,HNF4A,stimulates,G6PC1
50695,ROCK1,stimulates,TRIM32
50696,LAMB4,stimulates,ITGA7
50697,MED1,stimulates,ACOX1
50698,STK16,stimulates,PSMA6
50699,PTPN6,stimulates,AR
50701,NUP153,stimulates,CPSF3
50702,FOXA3,stimulates,G6PC1
50703,PRKD1,stimulates,VIM
50704,LIF,stimulates,IFI16
50705,P4HB,stimulates,APOA2
50706,CTNNB1,stimulates,LECT2
50707,UCHL5,stimulates,CUL5
50708,COL4A6,stimulates,ITGA3
50709,GLI2,stimulates,FOXA2
50710,PSMD6,stimulates,CDC16
50711,GNGT2,stimulates,PIK3R3
50712,PAAF1,stimulates,ELOB
50713,ITGA1,stimulates,PIK3R1
50714,PSMB2,stimulates,UBE2D1
50715,NUAK1,stimulates,CDK2AP1
50716,PSMD14,stimulates,ANAPC10
50717,TP73,stimulates,PLPP1
50718,NUP155,stimulates,SCAF11
50719,NUP155,stimulates,ZEB2
50720,NUP155,stimulates,GEMIN2
50721,LYPLA1,stimulates,NOS3
50722,DDR1,stimulates,PTGS2
50723,TFDP2,stimulates,CDKN1B
50724,MBP,stimulates,MLANA
50725,PSMA4,stimulates,RBX1
50726,AKT1,stimulates,NRIP2
50727,PSMC6,stimulates,ANAPC11
50728,GNA14,stimulates,PLCB2
50729,PRKACB,stimulates,CTNNB1
50730,SCAMP2,stimulates,PLD1
50731,DYRK2,stimulates,MDM2
50732,EFNA5,stimulates,FYN
50733,FANCL,stimulates,FANCM
50734,PSMA2,stimulates,CDK2
50735,YWHAH,stimulates,CCNB1
50736,UCHL5,stimulates,CDC20
50737,UBE3A,stimulates,UBE2C
50738,ITGA2,stimulates,PTK2
50739,GNG2,stimulates,HCK
50741,PSMD14,stimulates,CDC16
50742,FGFR1,stimulates,JUN
50743,IL5RA,stimulates,PIK3CA
50744,AKT1,stimulates,NPPA
50745,NTF3,stimulates,NEFH
50747,DOCK6,stimulates,RAC1
50748,NPHS1,stimulates,PIK3CD
50749,SUMO2,stimulates,NR3C1
50750,CDK5,stimulates,PPP2R1B
50751,ANGPT1,stimulates,KLF2
50752,CAMK2A,stimulates,LZTS1
50753,ATR,stimulates,FANCF
50754,LCK,stimulates,ZYX
50755,MEF2C,stimulates,CKM
50756,COL2A1,stimulates,ITGA7
50757,BMX,stimulates,MAGEA12
50758,AKT1,stimulates,MAP3K1
50759,KAT2B,stimulates,RBPJL
50760,KRAS,stimulates,PIM1
50761,WNT8B,stimulates,FZD6
50762,LAMB4,stimulates,ITGA1
50763,COL1A2,stimulates,ITGA9
50764,FGFR1,stimulates,EIF4H
50765,IL2,stimulates,BCL2L1
50766,ITGB3,stimulates,PIK3R1
50767,KIR3DL1,stimulates,KIR2DS2
50768,PTK2B,stimulates,GDI2
50769,TBK1,stimulates,CRY1
50770,CD2,stimulates,PIK3CG
50771,SMO,stimulates,COL17A1
50772,NUP42,stimulates,SNRPD3
50773,GNA13,stimulates,CYTH2
50775,GNGT1,stimulates,ARFGEF1
50776,SMAD4,stimulates,TLX2
50777,ITGB2,stimulates,RAP1B
50778,RAP1B,stimulates,ITGB2
50779,PPP3R1,stimulates,ANAPC7
50780,TFDP1,stimulates,MCM3
50781,PRKACG,stimulates,GNGT1
50782,PSMD2,stimulates,CDC26
50783,PSMD2,stimulates,ELOB
50785,LAMB3,stimulates,ITGA4
50786,EPHX1,stimulates,TH
50787,PRKCZ,stimulates,LNPEP
50788,RELA,stimulates,VEGFB
50790,JUP,stimulates,CCND1
50791,IL2RB,stimulates,IRS1
50792,RXRB,stimulates,FADS2
50794,LAMA3,stimulates,PRNP
50795,LAMA3,stimulates,PRNP
50796,ATP6V1G3,stimulates,LRP6
50798,JUN,stimulates,HRK
50800,PSMB4,stimulates,CDC23
50801,SHH,stimulates,GLI1
50802,CDK9,stimulates,GTF2F1
50803,S1PR1,stimulates,PLCG1
50804,SYK,stimulates,PRKAR1A
50805,BUB1,stimulates,SMPX
50806,PRKCQ,stimulates,ITGB6
50807,FOXO3,stimulates,CDKN2B
50808,CDC14B,stimulates,BUB1B
50809,GAD1,stimulates,GABBR2
50810,ICOS,stimulates,PIK3CD
50811,CCL3,stimulates,CXCR3
50812,SEH1L,stimulates,XPO1
50813,PDGFB,stimulates,BCAR1
50814,TYK2,stimulates,NFKB1
50815,MASP1,stimulates,F2RL3
50816,MASP1,stimulates,PAWR
50818,RANGAP1,stimulates,XPO1
50819,RAC3,stimulates,IQGAP3
50820,EFNA1,stimulates,RHOA
50821,GRK5,stimulates,TBC1D22A
50822,FOXO1,stimulates,SOD2
50823,PNCK,stimulates,PLCD4
50824,NPAS2,stimulates,CRY2
50825,THBS2,stimulates,ITGB5
50826,CSF1,stimulates,CBL
50827,NMI,stimulates,CCNA1
50828,PPP3R1,stimulates,ANAPC10
50829,TAF9,stimulates,TERT
50830,COL5A1,stimulates,ITGA9
50831,CALM3,stimulates,NFATC2
50832,CCR7,stimulates,GNAI2
50833,TGFB1,stimulates,AGT
50834,S100P,stimulates,DDAH2
50835,PSMB2,stimulates,RBX1
50836,CD8A,stimulates,IL2RA
50837,COL6A1,stimulates,ITGA9
50838,ASB15,stimulates,MAPK3
50839,CSF3,stimulates,TFRC
50840,PSMB9,stimulates,ANAPC10
50841,AGTR1,stimulates,ARF6
50842,ITGB8,stimulates,CRK
50844,F2R,stimulates,MAPK3
50845,ILK,stimulates,JUN
50846,LAT,stimulates,PAK1
50847,HIF1A,stimulates,HK1
50849,MS4A2,stimulates,PIK3R1
50850,PTGER3,stimulates,GNA15
50852,SUCLA2,stimulates,DBI
50853,SST,stimulates,DBI
50854,FGFR4,stimulates,JUN
50855,CD3E,stimulates,IL2RG
50857,GLI2,stimulates,WNT7A
50858,IL12B,stimulates,NFKBIA
50859,GRK3,stimulates,ADRB1
50860,IL5,stimulates,ICAM1
50862,JDP2,stimulates,FOSB
50863,CD99,stimulates,MMP9
50864,LAMA2,stimulates,ITGB3
50865,LRP6,stimulates,CTBP1
50867,MAPK14,stimulates,TSC2
50868,TGFB2,stimulates,SPHK1
50869,CLK2,stimulates,SRSF2
50870,ANGPT1,stimulates,RASA1
50871,PYY2,stimulates,NPY1R
50872,SRF,stimulates,CCN1
50873,CDKL5,stimulates,ZBTB18
50875,MAX,stimulates,TAF4B
50876,HIF1A,stimulates,NDRG1
50877,FLT1,stimulates,PXN
50878,PSMC4,stimulates,ANAPC1
50879,CXCL8,stimulates,MYH2
50880,CDK4,stimulates,CSRP3
50881,EIF6,stimulates,RPL34
50882,LAMB2,stimulates,ITGB6
50884,RPS6KA1,stimulates,ZAP70
50885,EDNRA,stimulates,PLCG1
50886,LAMA2,stimulates,PRNP
50887,LAMA2,stimulates,PRNP
50888,IL2,stimulates,CCR3
50889,IL2RB,stimulates,MYC
50892,EP300,stimulates,CCNE2
50893,FGR,stimulates,RXRA
50895,STAT3,stimulates,CPT1A
50896,GRK5,stimulates,CCR3
50897,CCL15,stimulates,CXCR1
50898,MKNK2,stimulates,EIF4E1B
50899,PRKAA2,stimulates,HCLS1
50901,RAE1,stimulates,SNRPB
50902,IGHE,stimulates,BTK
50904,SUMO1,stimulates,UBE2L6
50905,BTK,stimulates,TGFB1I1
50906,ESR1,stimulates,GNA15
50907,VTN,stimulates,ROCK1
50908,MAPK1,stimulates,PLA2G12B
50909,IRS1,stimulates,PXN
50910,TGFBR2,stimulates,PAXBP1
50911,NUP155,stimulates,SNRPD1
50912,RET,stimulates,PIK3CA
50913,PDPK1,stimulates,TGFBR2
50914,LAMA4,stimulates,ITGA7
50915,PAK5,stimulates,LIMK1
50916,JAK3,stimulates,ETS1
50917,FXYD2,stimulates,UGT1A6
50918,CDH2,stimulates,RHOA
50919,EIF5,stimulates,RPS27
50920,AKT1,stimulates,BCL2L1
50921,PRKCB,stimulates,DECR1
50922,TGFB1,stimulates,TG
50923,UBE3A,stimulates,CDC26
50924,PTH,stimulates,CALCA
50927,PTH,stimulates,CALCA
50928,PIKFYVE,stimulates,WASL
50929,AFM,stimulates,TTN
50931,PSMD10,stimulates,ELOB
50932,ARNT,stimulates,FURIN
50933,MAPK1,stimulates,PLA2G4F
50934,TNF,stimulates,ATM
50935,CCL21,stimulates,CCR3
50936,CASP2,stimulates,EIF4G1
50938,EDN1,stimulates,AR
50939,PRKCB,stimulates,JAM2
50940,UBA1,stimulates,GABRA6
50941,FGF11,stimulates,STAT1
50942,PDGFA,stimulates,PIK3R1
50943,COL4A2,stimulates,ITGA2
50945,NUP98,stimulates,SCAF11
50946,NUP98,stimulates,ZEB2
50947,NUP98,stimulates,GEMIN2
50948,NEK4,stimulates,ONECUT1
50949,CD69,stimulates,S100A9
50950,RPS6KB1,stimulates,MRPS7
50951,GRK7,stimulates,CXCR4
50952,RPS6KB1,stimulates,PHB2
50953,IL12RB1,stimulates,ALOX12B
50954,COMP,stimulates,ITGA1
50955,PSMB5,stimulates,UBE2E1
50956,STK17A,stimulates,PAXBP1
50957,PRKCA,stimulates,NFKB1
50958,CX3CL1,stimulates,CCR4
50959,SMARCD1,stimulates,TAF1
50960,LPAR2,stimulates,LYN
50961,CCL22,stimulates,CXCR4
50963,PRR5,stimulates,PRKCA
50965,NEK3,stimulates,CSDC2
50966,EIF1,stimulates,RPS21
50967,HSPB1,stimulates,ANAPC11
50968,EGFR,stimulates,LAMB3
50969,NUP205,stimulates,NCBP1
50970,TDGF1,stimulates,LCK
50971,NPR2,stimulates,UBTD2
50972,PPARG,stimulates,CD36
50973,PPP3R1,stimulates,CDC27
50974,MAPK1,stimulates,HNF1A
50975,EP300,stimulates,CDKN2B
50976,CUL1,stimulates,NFKB2
50977,IL2,stimulates,SGK1
50979,GNB4,stimulates,PIK3CB
50980,SYK,stimulates,AK2
50982,THBS1,stimulates,CCN2
50983,TNNI3K,stimulates,PSMA6
50984,CALM3,stimulates,MAP2K6
50985,COL5A2,stimulates,ITGA11
50986,PSMA4,stimulates,SKP1
50987,EIF5B,stimulates,RPL10
50988,RELN,stimulates,ITGA5
50989,HSPB1,stimulates,CDC16
50990,GTF2H3,stimulates,RPA2
50992,MS4A2,stimulates,SHC3
50993,MAX,stimulates,NBN
50994,EPO,stimulates,MAPK3
50995,CCNB1,stimulates,PI4KA
50996,E2F2,stimulates,CDC6
50998,TRADD,stimulates,SMPD3
51000,TNR,stimulates,ITGA8
51001,GNAQ,stimulates,ARHGEF1
51002,CSNK1E,stimulates,FRAT1
51003,LAMC3,stimulates,ITGA11
51004,NEK9,stimulates,VHL
51005,MYC,stimulates,CXCL8
51006,HDAC1,stimulates,H2AC20
51007,GLI2,stimulates,BMP8B
51009,TSC2,stimulates,DEPTOR
51010,FCER1G,stimulates,SHC2
51011,COL5A3,stimulates,ITGA11
51012,PSME2,stimulates,ELOC
51013,TRH,stimulates,PRL
51014,RGS6,stimulates,RAC1
51015,CRP,stimulates,CCL2
51016,CCL19,stimulates,CCR2
51017,GRB2,stimulates,A1BG
51018,MAP4K2,stimulates,STUB1
51019,TGFB1,stimulates,CEACAM7
51021,COL6A6,stimulates,ITGB4
51022,TNFRSF8,stimulates,CCR7
51023,THBS4,stimulates,ITGA9
51024,IFNA1,stimulates,CCR5
51025,GLI3,stimulates,WNT4
51026,PGR,stimulates,MAPK9
51027,ITGB1,stimulates,BIRC5
51028,FGFR4,stimulates,NMI
51029,SP1,stimulates,CEBPD
51030,TNFSF12,stimulates,CCL2
51031,EIF4E,stimulates,CR1
51032,POMP,stimulates,UBE2C
51033,U2AF2,stimulates,SNRPC
51036,SNX6,stimulates,UBE3A
51037,BMPR1B,stimulates,ABI2
51038,PGR,stimulates,MAPK14
51040,FGF8,stimulates,STAT1
51041,RPS6KL1,stimulates,SUFU
51044,CAMK2A,stimulates,STAT1
51045,EEA1,stimulates,TLR9
51046,TGFB2,stimulates,MAP3K7
51047,MYF5,stimulates,MYF6
51048,RELA,stimulates,SOD2
51049,CTCF,stimulates,DAAM1
51050,PSMD5,stimulates,ANAPC11
51051,LAMC1,stimulates,ITGA9
51052,FAS,stimulates,IL1A
51053,FGF13,stimulates,PIK3R1
51054,IDE,stimulates,ELOB
51055,PDGFD,stimulates,MET
51056,PSMA5,stimulates,UBE2C
51057,MYC,stimulates,SNAI1
51059,MAPK13,stimulates,RPS6KA4
51060,GSK3B,stimulates,GPBP1L1
51062,AKT1,stimulates,TEAD1
51063,IL21R,stimulates,TYK2
51064,DIAPH1,stimulates,PFN2
51066,CDC16,stimulates,PTTG1
51067,NUP93,stimulates,SNRPG
51068,HNF1A,stimulates,PDX1
51069,WNT1,stimulates,SMAD4
51070,IL3,stimulates,ICAM1
51071,ACVR1,stimulates,E2F3
51072,RPS6KA2,stimulates,VHL
51075,FGF3,stimulates,IGF1R
51076,IL12A,stimulates,CCR5
51078,PTK2B,stimulates,ZYX
51079,FOXA2,stimulates,ACADM
51081,NKX2-2,stimulates,INS
51082,CCL2,stimulates,CCR9
51083,THBS4,stimulates,ITGB7
51084,UBE3C,stimulates,CUL1
51085,NUDT6,stimulates,MAPK1
51086,IFNA8,stimulates,IFNG
51088,IFI27,stimulates,ERVK-6
51089,IFI27,stimulates,ERVK-6
51090,IFI27,stimulates,ERVK-6
51091,IFI27,stimulates,ERVK-6
51092,IFI27,stimulates,ERVK-6
51093,GRK3,stimulates,CCR7
51095,ILK,stimulates,MAPK8
51096,NFIC,stimulates,POLR3H
51097,PSMB1,stimulates,UBE2D1
51098,ROCK1,stimulates,CTBP2
51099,LAMA2,stimulates,ITGA8
51100,XCL1,stimulates,CCR5
51102,FCER1A,stimulates,CBL
51103,TP73,stimulates,CLCA2
51104,GPC3,stimulates,MAPK9
51105,PSME3,stimulates,BTRC
51106,NUP93,stimulates,EIF4E
51108,PRKCZ,stimulates,TDP2
51109,PPP2R5D,stimulates,EIF4A1
51110,PRKCB,stimulates,ADRA1B
51112,TICAM1,stimulates,TAB1
51114,CCL19,stimulates,CCR4
51115,WEE1,stimulates,S100A11
51116,XCL2,stimulates,CCR6
51119,ERCC3,stimulates,ERCC1
51120,UBXN1,stimulates,ANAPC7
51121,RHOD,stimulates,ROCK1
51123,KIT,stimulates,PIK3R3
51124,SCYL2,stimulates,FAM110A
51125,FOXA2,stimulates,IGFBP1
51126,STAT6,stimulates,HLA-DRA
51127,TNXB,stimulates,ITGB1
51129,CXCR3,stimulates,GNAO1
51130,PSMB6,stimulates,FZR1
51131,ACTN4,stimulates,PIK3CA
51133,PSMC2,stimulates,RBX1
51134,FGF10,stimulates,PDGFRB
51135,HLA-C,stimulates,KLRC1
51136,HGF,stimulates,F3
51137,IFNG,stimulates,TXN
51138,GNAI1,stimulates,CFB
51139,CDK16,stimulates,ACVR2B
51140,BMX,stimulates,TRIP10
51141,EGF,stimulates,MMP9
51142,RPS6KA5,stimulates,H2AC18
51143,ETS1,stimulates,CXCL8
51144,LEF1,stimulates,GJA1
51145,FOXO1,stimulates,PCK2
51147,CXCR2,stimulates,CCR1
51148,CCR4,stimulates,JAK2
51150,SYK,stimulates,SPHK1
51151,RUVBL2,stimulates,DKC1
51153,KAT7,stimulates,KLF11
51154,EIF5B,stimulates,FXR2
51155,TNF,stimulates,HDAC3
51156,GLI1,stimulates,WNT5A
51157,PAK1,stimulates,MAP3K3
51158,LATS1,stimulates,RPA2
51159,PRKCI,stimulates,MLX
51160,TGFB1,stimulates,OMD
51161,EIF1AX,stimulates,EIF2S3
51162,PPP2CA,stimulates,YWHAH
51163,PPP2R1A,stimulates,REC8
51164,PSMB8,stimulates,FZR1
51165,MYC,stimulates,EZH2
51166,CDC14B,stimulates,CUL9
51167,JAK2,stimulates,SNRPB
51168,THBS1,stimulates,ITGA8
51169,SHC3,stimulates,CREB1
51170,KIDINS220,stimulates,RAP1A
51171,CTSD,stimulates,PRL
51172,HMGB1,stimulates,MIA
51173,TGFB1,stimulates,CSF1
51174,S1PR3,stimulates,RHOA
51175,PSMA5,stimulates,TYK2
51176,FN1,stimulates,IGF1
51177,HGF,stimulates,ERRFI1
51178,EP300,stimulates,HSD17B4
51179,CSNK1E,stimulates,YWHAB
51180,GNG5,stimulates,PIK3R1
51181,GIP,stimulates,PYY
51182,PTPN13,stimulates,EPHB2
51183,GNAO1,stimulates,PLCB4
51184,IL2RA,stimulates,SHC1
51185,STAT1,stimulates,SOCS2
51186,RALGDS,stimulates,RAC2
51188,LAMB4,stimulates,ITGA8
51189,FGF19,stimulates,JUN
51190,SRMS,stimulates,KIT
51191,TAF10,stimulates,TERT
51192,NR3C1,stimulates,PEMT
51193,MYB,stimulates,KITLG
51194,FLT1,stimulates,PIK3R3
51196,PSME1,stimulates,ELOB
51197,CCNB1,stimulates,APC
51200,ELK1,stimulates,XIAP
51201,UIMC1,stimulates,TP53
51202,PRKCG,stimulates,CABIN1
51203,CDK4,stimulates,RUVBL2
51204,CDK5R1,stimulates,NR3C1
51205,YEATS4,stimulates,TP53
51206,LPAR2,stimulates,PLD2
51207,FGF6,stimulates,PIK3CA
51208,TF,stimulates,IL18
51209,GNG2,stimulates,MAPK14
51210,CCNH,stimulates,VIM
51211,PPP3R1,stimulates,ITCH
51212,MYC,stimulates,CCND1
51213,TFDP2,stimulates,APAF1
51214,FSTL3,stimulates,MLLT10
51215,SNRK,stimulates,RIPK3
51218,AMH,stimulates,SMAD5
51219,PSMB9,stimulates,CDK2
51220,HRAS,stimulates,RAC1
51221,CXCL8,stimulates,ICAM1
51223,PSMD13,stimulates,ANAPC4
51224,PLCG2,stimulates,VAV2
51225,VAV2,stimulates,PLCG2
51226,MACF1,stimulates,CTNNB1
51228,RHOG,stimulates,ICAM1
51229,RXRA,stimulates,FABP3
51231,CXCL6,stimulates,CCR3
51232,TRAF6,stimulates,MAPK11
51233,MET,stimulates,PIK3CB
51234,FGFR4,stimulates,ARID3A
51236,HIF1A,stimulates,PFKL
51237,PTPA,stimulates,MLXIPL
51240,CALML5,stimulates,CAMK2D
51241,VEGFA,stimulates,MAPK3
51242,TGFB3,stimulates,EIF2A
51243,CRKL,stimulates,MAP3K1
51244,AKT1,stimulates,PLEKHA4
51245,NCF4,stimulates,MMP9
51246,IL2,stimulates,TERT
51248,PPBP,stimulates,CCR10
51250,TNF,stimulates,ESAM
51251,POMP,stimulates,CDC16
51252,RUVBL2,stimulates,PTMA
51253,IL12RB1,stimulates,CCL2
51254,SRA1,stimulates,ACOX1
51255,PPP1R14A,stimulates,CACNA1A
51256,NOX3,stimulates,MAPK14
51257,TFF1,stimulates,GHR
51258,THPO,stimulates,HOXA9
51260,CD3G,stimulates,FYB1
51261,JAK3,stimulates,PIK3CB
51262,CXCL5,stimulates,CXCR4
51263,NTRK1,stimulates,RHOA
51264,FES,stimulates,PIK3CA
51265,COL6A2,stimulates,ITGB8
51267,HLA-E,stimulates,STAT1
51268,SYK,stimulates,OTUD7B
51269,IL6R,stimulates,SOS1
51270,JAK3,stimulates,MAPK14
51271,GPBAR1,stimulates,GCG
51272,TLR2,stimulates,MAP3K7
51273,MAPKAPK5,stimulates,GPBP1
51274,ARF6,stimulates,PIP5K1B
51275,FLT1,stimulates,PIK3CB
51276,PSMF1,stimulates,BTRC
51277,CXCL6,stimulates,XCR1
51278,MYC,stimulates,TNF
51279,KIT,stimulates,PIK3CD
51280,KDR,stimulates,PRKACA
51281,PSMD4,stimulates,CDC23
51283,GRK5,stimulates,CXCR1
51284,HCK,stimulates,DOCK2
51285,TNR,stimulates,ITGA2
51287,PTH,stimulates,PLD1
51289,DNMT3B,stimulates,CXCL12
51290,EIF5B,stimulates,UBC
51291,TNF,stimulates,PTPRU
51293,FGFR2,stimulates,ZNF765
51294,GNAI1,stimulates,RAP1GAP
51295,CD247,stimulates,DBNL
51296,IL2,stimulates,TNFRSF4
51297,FOS,stimulates,CDK1
51298,BMPR1A,stimulates,SRXN1
51299,IL6,stimulates,IL10
51300,ITGA1,stimulates,CDC42
51301,RXRG,stimulates,CPT1C
51302,CHP1,stimulates,ANAPC13
51305,CDC14B,stimulates,UBE2S
51306,CXCL13,stimulates,CXCR4
51307,FLT1,stimulates,PIK3R2
51308,ENAH,stimulates,RPS3
51309,RAC2,stimulates,BAIAP2
51311,CDK4,stimulates,DDX25
51312,UBXN1,stimulates,ANAPC10
51313,SSB,stimulates,POLR3D
51314,SDC2,stimulates,PIK3CA
51315,KLK7,stimulates,CDSN
51317,PMAIP1,stimulates,HIVEP2
51319,ROCK2,stimulates,TRIM32
51320,CYBB,stimulates,MAPK11
51322,NUP153,stimulates,SNRPB
51323,JAK2,stimulates,BCAR1
51324,RUNX3,stimulates,IGHA1
51325,TFE3,stimulates,RRM2
51326,ANXA2,stimulates,AQP2
51330,IL4,stimulates,CXCL2
51331,APBB1IP,stimulates,PTK2
51332,MAP3K5,stimulates,IKBKB
51333,TCF7,stimulates,MMP7
51336,PIAS3,stimulates,CDKN2B
51338,GNB5,stimulates,PIK3CG
51339,BUB1,stimulates,TOX
51340,FGF3,stimulates,PDGFRA
51341,CSNK1G3,stimulates,YWHAE
51342,THBS1,stimulates,ITGB4
51343,JAK2,stimulates,PIK3R3
51344,UBQLN1,stimulates,ELOB
51346,BDNF,stimulates,CTNND1
51347,ROCK2,stimulates,PTEN
51348,HLA-DRB1,stimulates,FOS
51349,CD4,stimulates,KLRK1
51350,RXRA,stimulates,APOA2
51351,HIPK1,stimulates,CDK2
51352,STAT1,stimulates,TBX21
51353,PSMB7,stimulates,ANAPC2
51354,SMAD3,stimulates,CDKN2A
51355,SMAD3,stimulates,CDKN2A
51356,PIP4K2B,stimulates,WAS
51357,NFIB,stimulates,C4BPB
51358,BMPR2,stimulates,GATA4
51360,PTK2,stimulates,CDC42
51361,NRIP1,stimulates,LPL
51363,PAK1,stimulates,MAPK12
51364,CASP2,stimulates,EIF4G3
51365,ROCK2,stimulates,MYH6
51366,TICAM1,stimulates,TAB2
51367,PSMA6,stimulates,ANAPC2
51369,CXCL5,stimulates,CCR7
51370,MAPK13,stimulates,FOS
51371,SGK1,stimulates,SRF
51372,MED1,stimulates,ME1
51373,AURKB,stimulates,MBNL3
51375,PSMC5,stimulates,ANAPC5
51377,RXRA,stimulates,ACSL4
51378,CALM3,stimulates,STAT1
51379,RAE1,stimulates,CPSF3
51380,TNF,stimulates,CCL11
51382,PSMD4,stimulates,FZR1
51384,PSMB2,stimulates,CDC23
51385,NRG1,stimulates,MAPK3
51386,HIF1A,stimulates,ABCB1
51388,CCL22,stimulates,CCR5
51390,PSMC1,stimulates,BTRC
51391,PRKAB1,stimulates,TBC1D4
51392,LPAR3,stimulates,HRAS
51393,CHRM2,stimulates,GNG12
51394,PXK,stimulates,FGR
51395,PSMD9,stimulates,ANAPC2
51398,CDK4,stimulates,ARIH2
51399,HNF1A,stimulates,SLC2A2
51400,PSMB1,stimulates,CKS1B
51401,HECTD3,stimulates,AURKA
51402,LAMB4,stimulates,CD44
51403,U2AF1,stimulates,SNRNP70
51404,GNB1,stimulates,MAP2K6
51405,FGF7,stimulates,JUN
51406,GDNF,stimulates,MAPK8
51407,THBS4,stimulates,SDC2
51408,AURKB,stimulates,ZBED1
51411,IL23R,stimulates,STAT4
51412,PSMB3,stimulates,CDC23
51413,INSRR,stimulates,PIK3CG
51414,TGFB1,stimulates,CXCL8
51417,ITGA2,stimulates,BCAR1
51418,NGF,stimulates,RELA
51419,HIF1A,stimulates,AGT
51420,PAAF1,stimulates,UBE2D1
51422,CD3G,stimulates,DBNL
51423,FGF13,stimulates,PDGFRA
51424,GNAI2,stimulates,CDC42
51425,IL5,stimulates,MAPK3
51426,CTRL,stimulates,PPBP
51427,MAX,stimulates,CAD
51429,TNFRSF10B,stimulates,CD40
51430,GNAI2,stimulates,AKT1
51432,FGF13,stimulates,VEGFA
51433,PPP3R2,stimulates,NFATC1
51434,TRRAP,stimulates,NCL
51435,HDAC7,stimulates,SLC2A1
51436,PIK3R3,stimulates,ABI1
51437,GNG2,stimulates,CD3E
51438,CCL21,stimulates,CCR9
51439,TCF7L1,stimulates,BIRC5
51440,BMP4,stimulates,TAB2
51441,COL11A1,stimulates,SDC1
51443,HLA-G,stimulates,KIR2DL2
51445,ERCC5,stimulates,ERCC1
51446,GRK2,stimulates,CXCR5
51447,COL5A1,stimulates,ITGA2
51448,LBP,stimulates,LTB4R
51449,IFT172,stimulates,GLI2
51451,SPP1,stimulates,ITGB6
51452,STK17A,stimulates,ZNF160
51453,STAT5A,stimulates,FAS
51454,FGFR1,stimulates,SOS2
51455,MNAT1,stimulates,CDK4
51456,CYRIB,stimulates,IFNA1
51457,IL2RG,stimulates,MAPK11
51458,PSME4,stimulates,ANAPC1
51459,CCL22,stimulates,CX3CR1
51461,GRPR,stimulates,GNA11
51462,COL4A6,stimulates,ITGB7
51464,PAFAH1B1,stimulates,CDC42
51465,HDAC7,stimulates,H4-16
51466,DYRK2,stimulates,DNMT3A
51468,CDK3,stimulates,PPP2CA
51469,KDM3A,stimulates,NKX3-1
51470,FEN1,stimulates,POLD3
51472,VTN,stimulates,PI4KB
51473,MAPK12,stimulates,ELK4
51474,INHBE,stimulates,INHBA
51475,PPP3CA,stimulates,ANAPC10
51477,PAN2,stimulates,EIF4G1
51478,CCL17,stimulates,CXCR5
51479,TLR6,stimulates,IL17A
51480,BMP1,stimulates,BMP7
51482,IRAK3,stimulates,OTUD7B
51483,STAT5A,stimulates,SOCS2
51484,PIK3CG,stimulates,RAC2
51485,TGFBR2,stimulates,RCHY1
51486,PRKCA,stimulates,SMC3
51487,HBEGF,stimulates,SOS1
51488,IL1R1,stimulates,MAP3K1
51489,MAPK14,stimulates,BFAR
51490,PTH,stimulates,MAPK1
51491,HLA-DRB1,stimulates,SHC3
51492,LAMA4,stimulates,RAC1
51493,ZAP70,stimulates,CRY1
51494,CXCL12,stimulates,GNA13
51495,CAMK2G,stimulates,STMN1
51496,IL12RB1,stimulates,NFKB1
51497,SAA1,stimulates,HMOX1
51498,IRF8,stimulates,SLC11A1
51499,FLT1,stimulates,AKT3
51500,FGFR2,stimulates,PIK3R5
51501,TP73,stimulates,PEA15
51502,STK16,stimulates,RAP1A
51504,PPP1R3D,stimulates,GYS1
51505,CD40,stimulates,IRF1
51508,FGF16,stimulates,EGFR
51509,S1PR4,stimulates,MAPK3
51510,NUP35,stimulates,NCBP1
51511,RETN,stimulates,SLC2A1
51512,EIF1AX,stimulates,UBB
51513,FGR,stimulates,ZYX
51514,WNT10B,stimulates,FZD9
51515,MYL12B,stimulates,ACTG1
51516,PDGFB,stimulates,PRKCD
51518,PTGS2,stimulates,HGF
51519,MNAT1,stimulates,CDK1
51520,TYK2,stimulates,STAT6
51521,LRBA,stimulates,LITAF
51522,PRKCG,stimulates,RHOA
51523,SP1,stimulates,ENG
51526,FGR,stimulates,GAB1
51527,STAT3,stimulates,SOCS4
51530,STK17A,stimulates,ARID3A
51531,STK36,stimulates,HLCS
51533,EGF,stimulates,PIK3R3
51534,TFDP2,stimulates,HIC1
51535,HLA-B,stimulates,KIR2DL5A
51536,CDKN1B,stimulates,LGR4
51537,FGF21,stimulates,MET
51538,INS,stimulates,PIK3CA
51539,SMARCA2,stimulates,KLK3
51540,PIK3R1,stimulates,SGMS1
51541,NCSTN,stimulates,CDH1
51542,PSMB6,stimulates,ANAPC2
51543,SPEN,stimulates,GRIP1
51544,HNF1A,stimulates,IGFBP1
51545,EIF2S2,stimulates,RPSA
51546,CASP2,stimulates,HTT
51547,GLB1,stimulates,USF1
51548,GFAP,stimulates,PRNP
51549,GFAP,stimulates,PRNP
51550,ZAP70,stimulates,PRKCQ
51551,EIF6,stimulates,RPS26
51552,GAB1,stimulates,PIK3R5
51553,TPR,stimulates,GEMIN7
51555,BMX,stimulates,HCLS1
51556,COL1A2,stimulates,ITGA5
51557,POMC,stimulates,CYP17A1
